Timestamp,Temp Downspout,Temp Zone 1,Temp Zone 2,Temp Zone 3,Temp Zone 4,Die Temp,Bin Feeder RPM,Extruder Load,Extruder RPM,Knife RPM,Extruder Water,Cylinder Water,Extruder Steam,Cylinder Steam,ts,Bulk Density,WHC,In-barrel MC,Time(min),SME-Load,SME-Watt,Raw Material Moisture,group,Score_semi_sup_CV,Score_unsup_CV,Score
2024-01-01 00:05:00,28.925141,28.99079963333333,48.91543718333333,78.0890292,113.01507526666667,155.1691036,13.069806583333333,37.31869618333334,322.87873633333334,371.72073943333334,12.601770750000002,9.838625933333333,0.18818821666666666,0.07411316666666666,905,174.0,426.9,0.3549469162364922,5,226.89837056993915,809.7246156,0.066415761465983,FBC + SPI + SPC,6.7282379,6.673081901485628,7.0
2024-01-01 00:06:00,28.926360199999998,29.6597534,48.948760666666665,79.37286169999999,112.51106995,156.50179584999998,12.936754333333333,35.776238649999996,322.89152485,369.87388699999997,13.19319065,9.719304066666666,0.08971978333333334,0.0384203,905,174.0,426.9,0.3549469162364922,6,226.9073575153993,739.1176044,0.066415761465983,FBC + SPI + SPC,6.7823744,6.2346620450606585,7.0
2024-01-01 00:07:00,28.38706415,26.84718065,48.40766023333333,78.30523655,105.68252235,143.47336001666665,12.894047183333333,36.32834966666667,323.5389388666666,368.59135058333334,13.59302505,8.588305266666667,0.155113,0.050406016666666664,905,174.0,426.9,0.3549469162364922,7,227.3623183689197,766.1976023999999,0.066415761465983,FBC + SPI + SPC,6.7823744,6.394617158223545,7.0
2024-01-01 00:08:00,27.930471,26.997959366666667,48.41233366666667,80.31937816666667,105.74691958333332,143.21368953333334,12.864387266666666,36.2116294,323.56355661666663,370.87548688333334,13.489933783333333,8.868540266666667,0.1606872,0.043681616666666666,905,174.0,426.9,0.3549469162364922,8,227.37961813732664,764.8631088,0.066415761465983,FBC + SPI + SPC,6.7823744,6.554572271386431,7.0
2024-01-01 00:09:00,28.013377083333335,27.099359083333333,49.32771391666667,80.73695903333333,108.26877231666667,142.64924216666668,12.862718466666667,36.58891363333333,323.56515514999995,370.25742664999996,13.24832625,9.56431785,0.05142253333333333,0.037628,905,174.0,426.9,0.3549469162364922,9,227.38074148354866,780.2214552,0.066415761465983,FBC + SPI + SPC,6.7823744,6.554572271386431,7.0
2024-01-01 00:00:00,27.9298614,27.8038739,49.66196485,77.80292053333332,110.89037095,148.068593,13.870623466666666,33.17994556666667,365.29035923333333,366.82511485000003,18.710788533333336,8.9155508,0.658402,0.043681700000000004,906,210.0,260.8,0.3948373169068225,0,232.22977992750737,831.8857524,0.066415761465983,FBC + SPI + SPC,5.1242294,5.55268022181146,4.0
2024-01-01 00:01:00,27.930267800000003,27.99346501666667,49.77961306666667,78.98657421666667,111.2265776,149.71337661666666,13.965899233333333,32.5818169,365.2251379333333,366.80801421666666,19.336349483333333,8.932925533333334,0.01891955,0.039883,906,210.0,260.8,0.3948373169068225,1,232.18831612272098,805.6719948000001,0.066415761465983,FBC + SPI + SPC,5.9533019,5.972278433583428,5.5
2024-01-01 00:02:00,27.9298614,27.993058650000002,48.49604875,77.40545681666666,111.54632951666666,148.96077883333334,13.9781121,32.501768483333336,365.3466285,366.8519869333333,19.0153224,8.384987683333334,0.07091015,0.035149483333333335,906,210.0,260.8,0.3948373169068225,2,232.26555256449157,803.4634524,0.066415761465983,FBC + SPI + SPC,6.7823744,6.391876645355397,7.0
2024-01-01 00:03:00,27.930267800000003,27.9948875,47.91410665,76.2569577,109.69810708333333,149.75157528333335,14.207047066666666,33.0687106,365.35717893333333,366.9155032,18.910706633333334,8.07406725,0.4850382833333333,0.04091893333333333,906,210.0,260.8,0.3948373169068225,3,232.2722598994902,827.5389072,0.066415761465983,FBC + SPI + SPC,6.1411009,6.678706846514574,6.5
2024-01-01 00:04:00,27.932503,28.561019166666664,48.645801350000006,78.45377753333334,108.90380653333334,150.26360213333334,14.123073883333335,33.00816653333333,365.24464036666666,366.9619188166667,18.60366655,7.896084083333333,0.9316784833333334,0.04481923333333333,906,210.0,260.8,0.3948373169068225,4,232.2007146043304,823.3091124,0.066415761465983,FBC + SPI + SPC,5.4998274,6.965537047673751,6.0
